pkg_received_utc_ts,package_tracking_number,scac,Pallet,Linehaul,Partition
109.20019718380655,PKG000330,USPS,7,A,USPS
109.20019718380655,PKG000331,USPS,7,A,USPS
109.20019718380655,PKG000332,UPSN,7,A,UPSN
109.20019718380655,PKG000333,TLMD,7,A,2
109.20019718380655,PKG000334,TLMD,7,A,1
109.20019718380655,PKG000335,USPS,7,A,USPS
109.20019718380655,PKG000336,TLMD,7,A,2
109.20019718380655,PKG000337,USPS,7,A,USPS
109.20019718380655,PKG000338,TLMD,7,A,2
109.20019718380655,PKG000339,USPS,7,A,USPS
109.20019718380655,PKG000340,USPS,7,A,USPS
109.20019718380655,PKG000341,TLMD,7,A,2
109.20019718380655,PKG000342,TLMD,7,A,2
109.20019718380655,PKG000343,TLMD,7,A,1
109.20019718380655,PKG000344,TLMD,7,A,2
109.20019718380655,PKG000345,TLMD,7,A,1
109.20019718380655,PKG000346,FDEG,7,A,FDEG
109.20019718380655,PKG000347,UPSN,7,A,UPSN
109.20019718380655,PKG000348,TLMD,7,A,1
109.20019718380655,PKG000349,USPS,7,A,USPS
109.20019718380655,PKG000350,FDEG,7,A,FDEG
109.20019718380655,PKG000351,TLMD,7,A,2
109.20019718380655,PKG000352,USPS,7,A,USPS
109.20019718380655,PKG000353,UPSN,7,A,UPSN
109.20019718380655,PKG000354,TLMD,7,A,2
109.20019718380655,PKG000355,TLMD,7,A,1
109.20019718380655,PKG000356,TLMD,7,A,1
109.20019718380655,PKG000357,USPS,7,A,USPS
109.20019718380655,PKG000358,USPS,7,A,USPS
109.20019718380655,PKG000359,UPSN,7,A,UPSN
109.20019718380655,PKG000360,USPS,7,A,USPS
109.20019718380655,PKG000361,USPS,7,A,USPS
109.20019718380655,PKG000362,USPS,7,A,USPS
109.20019718380655,PKG000363,TLMD,7,A,2
109.20019718380655,PKG000364,FDEG,7,A,FDEG
109.20019718380655,PKG000365,TLMD,7,A,1
109.20019718380655,PKG000366,USPS,7,A,USPS
109.20019718380655,PKG000367,USPS,7,A,USPS
109.20019718380655,PKG000368,USPS,7,A,USPS
109.20019718380655,PKG000369,TLMD,7,A,1
109.20019718380655,PKG000370,TLMD,7,A,2
109.20019718380655,PKG000371,TLMD,7,A,1
109.20019718380655,PKG000372,TLMD,7,A,1
109.20019718380655,PKG000373,TLMD,7,A,3AB
109.20019718380655,PKG000374,USPS,7,A,USPS
109.20019718380655,PKG000375,USPS,7,A,USPS
109.20019718380655,PKG000376,FDEG,7,A,FDEG
109.20019718380655,PKG000377,TLMD,7,A,1
109.20019718380655,PKG000378,TLMD,7,A,2
109.20019718380655,PKG000379,USPS,7,A,USPS
109.20019718380655,PKG000380,TLMD,7,A,3AB
109.20019718380655,PKG000381,UPSN,7,A,UPSN
109.20019718380655,PKG000382,TLMD,7,A,1
109.20019718380655,PKG000383,TLMD,7,A,2
109.20019718380655,PKG000384,TLMD,7,A,1
109.20019718380655,PKG000385,UPSN,7,A,UPSN
109.20019718380655,PKG000386,USPS,7,A,USPS
109.20019718380655,PKG000387,TLMD,7,A,1
109.20019718380655,PKG000388,TLMD,7,A,1
109.20019718380655,PKG000389,TLMD,7,A,1
109.20019718380655,PKG000390,TLMD,7,A,1
109.20019718380655,PKG000391,UPSN,8,A,UPSN
109.20019718380655,PKG000392,USPS,8,A,USPS
109.20019718380655,PKG000393,UPSN,8,A,UPSN
109.20019718380655,PKG000394,TLMD,8,A,1
109.20019718380655,PKG000395,TLMD,8,A,2
109.20019718380655,PKG000396,TLMD,8,A,2
109.20019718380655,PKG000397,USPS,8,A,USPS
109.20019718380655,PKG000398,TLMD,8,A,1
109.20019718380655,PKG000399,TLMD,8,A,1
109.20019718380655,PKG000400,USPS,8,A,USPS
109.20019718380655,PKG000401,TLMD,8,A,2
109.20019718380655,PKG000402,USPS,8,A,USPS
109.20019718380655,PKG000403,TLMD,8,A,1
109.20019718380655,PKG000404,UPSN,8,A,UPSN
109.20019718380655,PKG000405,FDEG,8,A,FDEG
109.20019718380655,PKG000406,TLMD,8,A,2
109.20019718380655,PKG000407,USPS,8,A,USPS
109.20019718380655,PKG000408,TLMD,8,A,1
109.20019718380655,PKG000409,UPSN,8,A,UPSN
109.20019718380655,PKG000410,UPSN,8,A,UPSN
109.20019718380655,PKG000411,TLMD,8,A,1
109.20019718380655,PKG000412,TLMD,8,A,1
109.20019718380655,PKG000413,TLMD,8,A,2
109.20019718380655,PKG000414,TLMD,8,A,1
109.20019718380655,PKG000415,USPS,8,A,USPS
109.20019718380655,PKG000416,UPSN,8,A,UPSN
109.20019718380655,PKG000417,UPSN,8,A,UPSN
109.20019718380655,PKG000418,FDE,8,A,FDE
109.20019718380655,PKG000419,FDEG,8,A,FDEG
109.20019718380655,PKG000420,TLMD,8,A,2
109.20019718380655,PKG000421,USPS,8,A,USPS
109.20019718380655,PKG000422,FDEG,8,A,FDEG
109.20019718380655,PKG000423,USPS,8,A,USPS
109.20019718380655,PKG000424,TLMD,8,A,1
109.20019718380655,PKG000425,UPSN,8,A,UPSN
109.20019718380655,PKG000426,UPSN,8,A,UPSN
109.20019718380655,PKG000427,TLMD,8,A,2
109.20019718380655,PKG000428,TLMD,8,A,1
109.20019718380655,PKG000429,TLMD,8,A,2
109.20019718380655,PKG000430,TLMD,8,A,2
109.20019718380655,PKG000431,USPS,8,A,USPS
109.20019718380655,PKG000432,TLMD,8,A,2
109.20019718380655,PKG000433,TLMD,8,A,1
109.20019718380655,PKG000434,TLMD,8,A,2
109.20019718380655,PKG000435,TLMD,8,A,2
109.20019718380655,PKG000436,TLMD,8,A,1
109.20019718380655,PKG000437,TLMD,8,A,1
109.20019718380655,PKG000438,TLMD,8,A,2
109.20019718380655,PKG000439,TLMD,8,A,1
109.20019718380655,PKG000440,TLMD,8,A,2
109.20019718380655,PKG000441,USPS,8,A,USPS
109.20019718380655,PKG000442,FDEG,8,A,FDEG
109.20019718380655,PKG000443,TLMD,8,A,2
109.20019718380655,PKG000444,TLMD,8,A,1
109.20019718380655,PKG000445,UPSN,9,A,UPSN
109.20019718380655,PKG000446,UPSN,9,A,UPSN
109.20019718380655,PKG000447,TLMD,9,A,2
109.20019718380655,PKG000448,FDEG,9,A,FDEG
109.20019718380655,PKG000449,USPS,9,A,USPS
109.20019718380655,PKG000450,TLMD,9,A,3AB
109.20019718380655,PKG000451,TLMD,9,A,2
109.20019718380655,PKG000452,TLMD,9,A,1
109.20019718380655,PKG000453,TLMD,9,A,2
109.20019718380655,PKG000454,FDEG,9,A,FDEG
109.20019718380655,PKG000455,UPSN,9,A,UPSN
109.20019718380655,PKG000456,USPS,9,A,USPS
109.20019718380655,PKG000457,TLMD,9,A,1
109.20019718380655,PKG000458,TLMD,9,A,2
109.20019718380655,PKG000459,UPSN,9,A,UPSN
109.20019718380655,PKG000460,TLMD,9,A,2
109.20019718380655,PKG000461,UPSN,9,A,UPSN
109.20019718380655,PKG000462,TLMD,9,A,1
109.20019718380655,PKG000463,TLMD,9,A,3AB
109.20019718380655,PKG000464,USPS,9,A,USPS
109.20019718380655,PKG000465,UPSN,9,A,UPSN
109.20019718380655,PKG000466,TLMD,9,A,3AB
109.20019718380655,PKG000467,USPS,9,A,USPS
109.20019718380655,PKG000468,TLMD,9,A,1
109.20019718380655,PKG000469,TLMD,9,A,1
109.20019718380655,PKG000470,TLMD,9,A,1
109.20019718380655,PKG000471,USPS,9,A,USPS
109.20019718380655,PKG000472,USPS,9,A,USPS
109.20019718380655,PKG000473,TLMD,9,A,2
109.20019718380655,PKG000474,TLMD,9,A,1
109.20019718380655,PKG000475,USPS,9,A,USPS
109.20019718380655,PKG000476,TLMD,9,A,2
109.20019718380655,PKG000477,UPSN,9,A,UPSN
109.20019718380655,PKG000478,USPS,9,A,USPS
109.20019718380655,PKG000479,USPS,9,A,USPS
109.20019718380655,PKG000480,TLMD,9,A,2
109.20019718380655,PKG000481,USPS,9,A,USPS
109.20019718380655,PKG000482,TLMD,9,A,1
109.20019718380655,PKG000483,TLMD,9,A,1
109.20019718380655,PKG000484,TLMD,9,A,2
109.20019718380655,PKG000485,UPSN,9,A,UPSN
109.20019718380655,PKG000486,TLMD,9,A,1
109.20019718380655,PKG000487,USPS,9,A,USPS
109.20019718380655,PKG000488,FDEG,9,A,FDEG
109.20019718380655,PKG000489,TLMD,9,A,2
109.20019718380655,PKG000490,TLMD,9,A,2
109.20019718380655,PKG000491,FDEG,9,A,FDEG
109.20019718380655,PKG000492,UPSN,9,A,UPSN
109.20019718380655,PKG000493,TLMD,10,A,1
109.20019718380655,PKG000494,USPS,10,A,USPS
109.20019718380655,PKG000495,TLMD,10,A,2
109.20019718380655,PKG000496,UPSN,10,A,UPSN
109.20019718380655,PKG000497,USPS,10,A,USPS
109.20019718380655,PKG000498,USPS,10,A,USPS
109.20019718380655,PKG000499,TLMD,10,A,1
109.20019718380655,PKG000500,USPS,10,A,USPS
109.20019718380655,PKG000501,TLMD,10,A,1
109.20019718380655,PKG000502,TLMD,10,A,2
109.20019718380655,PKG000503,TLMD,10,A,2
109.20019718380655,PKG000504,FDE,10,A,FDE
109.20019718380655,PKG000505,TLMD,10,A,1
109.20019718380655,PKG000506,USPS,10,A,USPS
109.20019718380655,PKG000507,TLMD,10,A,2
109.20019718380655,PKG000508,USPS,10,A,USPS
109.20019718380655,PKG000509,TLMD,10,A,2
109.20019718380655,PKG000510,USPS,10,A,USPS
109.20019718380655,PKG000511,FDEG,10,A,FDEG
109.20019718380655,PKG000512,TLMD,10,A,3AB
109.20019718380655,PKG000513,FDEG,10,A,FDEG
109.20019718380655,PKG000514,TLMD,10,A,1
109.20019718380655,PKG000515,UPSN,10,A,UPSN
109.20019718380655,PKG000516,UPSN,10,A,UPSN
109.20019718380655,PKG000517,TLMD,10,A,2
109.20019718380655,PKG000518,USPS,10,A,USPS
109.20019718380655,PKG000519,FDEG,10,A,FDEG
109.20019718380655,PKG000520,TLMD,10,A,2
109.20019718380655,PKG000521,USPS,10,A,USPS
109.20019718380655,PKG000522,USPS,10,A,USPS
109.20019718380655,PKG000523,TLMD,10,A,1
109.20019718380655,PKG000524,USPS,10,A,USPS
109.20019718380655,PKG000525,TLMD,10,A,2
109.20019718380655,PKG000526,TLMD,10,A,2
109.20019718380655,PKG000527,UPSN,10,A,UPSN
109.20019718380655,PKG000528,TLMD,10,A,1
109.20019718380655,PKG000529,UPSN,10,A,UPSN
109.20019718380655,PKG000530,USPS,10,A,USPS
109.20019718380655,PKG000531,UPSN,10,A,UPSN
109.20019718380655,PKG000532,USPS,10,A,USPS
109.20019718380655,PKG000533,TLMD,10,A,1
109.20019718380655,PKG000534,UPSN,10,A,UPSN
