,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
11,8300,5390,2910,2695,1886,475,808,5390,3212,2364,642,688,536,141,353,239,76,444,334,91,4,4,0,1723,1251,334,2082,419.6453139,,360,605.1383341,779.2279029,827.0471984,995.0266879,410.7943048,410.9755383,410.1963325,391.9325273,85,14,28,18,1,[],[],[],1
12,8300,5388,2912,2694,1886,444,808,5388,3625,2412,650,633,457,122,634,427,114,260,202,49,6,7,1,2092,1319,364,1613,454.8351559,,360,645.8440301,827.6429084,871.9694023,1005.265925,454.8767216,1009.321157,454.1102809,443.4669522,85,24,25,11,1,[],[],[],1
13,8300,5262,3038,2631,1842,476,789,5262,3521,3204,539,535,457,87,488,492,77,442,397,62,0,1,0,2056,1857,313,1036,464.9084609,,360,652.7009208,828.9172777,876.1865131,1003.799042,466.0719752,465.8992961,466.2103317,313.8359315,83,22,22,19,1,[],[],[],1
14,8300,5647,2653,2824,1976,597,847,5647,3589,2755,426,516,386,64,519,407,70,371,267,42,4,7,0,2179,1688,250,1530,432.9786065,,360,630.8888227,809.5315434,869.0297717,1002.416604,430.0848809,430.4824605,430.322026,413.6429694,89,20,20,14,1,[],[],[],1
15,8300,5227,3073,2614,1829,436,784,5227,2837,2777,692,366,335,90,591,541,146,434,453,107,4,5,1,1442,1443,348,1994,458.782998,,360,644.3431445,820.1634401,863.6239701,981.6267315,458.1990628,457.7104372,984.8608314,438.2044921,83,26,16,20,1,[],[],[],1
16,8300,4840,3460,2420,1694,393,726,4840,3637,2424,704,508,350,101,671,457,150,655,446,120,1,1,0,1802,1170,333,1535,499.0200675,,360,688.137502,857.5155508,896.927828,1004.020097,496.4034263,496.119768,496.8306571,378.0695651,77,26,20,25,1,[],[],[],1
17,8300,5523,2777,2762,1933,513,828,5523,2559,2348,608,280,238,65,500,479,109,522,460,119,5,0,0,1252,1171,315,2785,437.1014705,,360,630.8451033,812.4324821,863.954775,1018.291022,421.322,420.8139328,420.538938,280.0204058,86,22,12,23,1,[],[],[],1
18,8300,5603,2697,2802,1961,424,840,5603,3393,2486,703,376,270,86,572,404,106,448,331,95,2,7,0,1995,1474,416,1718,433.9822092,,360,630.1375127,808.5052916,851.1186834,986.4920476,428.9079292,429.0152745,428.5027355,377.0915892,88,22,15,18,1,[],[],[],1
19,8300,6316,1984,3158,2211,406,947,6316,3243,1958,818,399,243,127,0,0,0,674,391,150,0,0,0,2170,1324,541,2281,383.8476391,,360,598.7756772,796.2375014,837.0910873,989.8351621,0,294.6149407,294.3141875,0,99,0,16,25,0,[],[],[],1
0,8300,5700,2600,2850,1995,368,855,5700,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,397.2743076,,360,592.1870879,762.6117409,799.2048681,1038.891237,381.2385875,381.0974042,381.0655116,337.3403275,89,15,18,20,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.6360326,,360,590.2673666,773.6426822,822.9120939,994.0321503,328.4478722,328.1366842,324.8034952,190.4807159,94,18,19,10,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,428.164315,,360,628.068746,810.596158,864.7273619,1004.288426,424.5518191,1007.288399,423.658603,402.5838943,89,14,18,20,1,[],[],[],1
3,8300,5892,2408,2946,2062,578,884,,3010,2627,506,439,390,77,210,204,32,490,460,91,7,8,0,1864,1565,306,2157,404.5410237,,360,606.1258421,790.6740641,982.1840514,,394.0467735,396.3981947,396.6684063,367.5362372,92,9,19,21,1,[],[],[],180
4,8300,5871,2429,2936,2055,546,881,5871,3187,1776,589,535,301,105,329,186,61,527,292,85,3,1,4,1793,996,334,2748,404.6456839,,360,606.3693611,796.3597426,850.8804726,999.5277158,1003.404761,395.0239752,396.1225767,357.1015056,92,12,19,19,1,[],[],[],1
5,8300,4442,3858,2221,1555,358,666,4442,3143,2901,729,871,834,205,398,364,91,518,444,125,4,4,0,1352,1255,308,1527,523.9870878,,360,706.2464493,861.893718,897.7503227,1009.083158,521.6424903,522.859442,520.4726503,511.5277043,70,18,39,22,1,[],[],[],1
6,8300,5846,2454,2923,2046,320,877,5846,4347,2138,813,722,356,108,435,212,83,306,164,64,3,0,1,2881,1406,557,1002,445.4999769,,360,653.0875867,848.678694,880.6978351,1053.758801,455.2094831,1057.235962,454.9215378,269.8555209,91,15,24,11,1,[],[],[],1
7,8300,5545,2755,2772,1941,409,832,5545,2848,2182,783,540,373,129,152,122,39,690,517,192,0,1,0,1466,1169,423,2487,414.9394738,,360,605.3162538,778.3915163,819.0926138,1034.297876,402.3991279,401.8970735,401.7144003,394.4429687,86,7,21,28,1,[],[],[],1
8,8300,5675,2625,2838,1986,483,851,5675,2528,2341,657,591,543,146,136,117,27,478,457,116,8,6,0,1315,1218,368,2774,437.8514835,,360,637.6548912,824.1868051,872.3371098,1050.382906,421.6445401,423.8251854,422.3605954,406.2904085,89,6,26,22,1,[],[],[],1
9,8300,4329,3971,2164,1515,387,649,4329,2778,2609,736,203,204,71,505,419,125,1101,1063,277,2,1,0,967,922,263,2177,560.7394804,,360,758.9889918,910.5305716,949.0429664,1057.52478,551.158765,549.5372048,551.3371968,385.2131364,68,21,10,49,1,[],[],[],1
10,8300,5660,2640,2830,1981,536,849,,3165,2088,607,840,548,176,81,62,13,470,333,103,5,7,2,1769,1138,313,2440,429.4554178,,360,626.5833126,809.2222166,862.7301634,,422.1804328,,424.3438739,396.0493628,89,4,,19,1,[],[],[],265
11,8300,5967,2333,2984,2088,646,895,5967,2887,2637,422,276,251,42,327,280,54,521,501,76,1,3,1,1762,1602,249,2354,389.5328351,,360,592.9645121,771.6024056,835.9660047,1017.878158,384.5786363,1021.203966,385.5260774,362.0238881,93,14,12,22,1,[],[],[],1
12,8300,4899,3401,2450,1715,269,735,4899,3185,2868,946,709,608,205,390,351,121,459,400,155,3,0,0,1624,1509,465,1301,478.7011276,,360,656.4490259,824.185415,851.3642744,1019.93151,478.3244019,478.4894357,478.4639462,240.2959784,77,18,31,21,1,[],[],[],1
13,8300,5165,3135,2582,1808,230,775,5165,3216,2964,990,567,526,168,467,417,148,331,356,128,13,13,1,1838,1652,545,1130,443.8125943,,360,624.808913,792.5914579,815.5830826,1044.005085,452.5010284,450.9120353,1047.415606,410.4640915,80,21,26,17,1,[],[],[],1
14,8300,5062,3238,2531,1772,399,759,5062,3679,2093,711,781,405,149,567,319,99,513,290,101,11,1,2,1807,1078,360,1817,453.9446787,,360,631.7420735,795.1858088,835.0193847,1013.019033,452.0655962,1016.543219,450.1814124,441.1565526,79,20,27,19,1,[],[],[],1
15,8300,5710,2590,2855,1998,534,856,5710,3535,2360,561,674,488,131,428,276,71,295,185,36,6,0,0,2132,1411,323,1844,410.2811085,,360,606.2011848,783.938025,837.106292,980.8040106,403.1230763,404.2779201,403.1256039,231.3334656,89,16,26,11,1,[],[],[],1
16,8300,5830,2470,2915,2040,422,874,5830,3534,2795,680,756,655,142,0,0,0,455,368,82,6,3,3,2317,1769,453,1291,378.5278828,,360,577.4847987,743.7952371,786.071307,1030.201789,0,380.3001635,381.9188368,372.4699015,91,0,32,19,1,[],[],[],1
17,8300,5300,3000,2650,1855,593,795,5300,1922,1641,665,481,383,152,278,241,103,597,550,208,0,7,0,566,460,202,4072,461.3628899,,360,649.9333887,827.5889455,886.990959,1009.275905,431.1993453,432.8578996,433.1419212,418.4946693,83,13,21,28,1,[],[],[],1
18,8300,4981,3319,2490,1743,495,747,,3222,2264,594,638,459,127,490,376,84,604,401,129,6,4,1,1484,1024,253,2220,522.1865787,,360,726.8877332,900.8708955,950.4491271,,519.2044208,,519.5994422,472.6941392,78,19,,23,1,[],[],[],214
19,8300,4359,3941,2180,1526,417,654,4359,3148,2711,609,521,451,93,822,720,184,566,482,95,4,2,1,1235,1056,236,1832,628.2952353,,360,851.6775458,1005.092091,1046.498559,1070.054985,620.4044482,619.5290619,621.4474025,474.8939432,69,35,22,23,1,[],[],[],1
20,8300,5512,2788,2756,1929,572,827,5512,3154,2393,465,587,452,87,311,238,44,560,427,79,3,0,0,1693,1276,255,2288,445.9107065,,360,640.5355766,819.0231355,875.9616682,1024.703993,435.7535413,435.3893107,435.7485712,251.5095531,86,12,23,22,1,[],[],[],1
21,8300,5491,2809,2746,1922,288,824,5491,3714,2632,882,667,481,169,259,203,66,479,353,110,13,7,2,2296,1588,535,1072,439.2552836,,360,632.3374216,810.4949942,839.4070347,1029.663148,447.5159171,448.2618148,1033.526582,366.284881,86,11,27,19,1,[],[],[],1
22,8300,5933,2367,2966,2077,553,890,5933,2701,2916,510,277,356,43,199,238,30,575,539,100,5,5,0,1645,1778,337,2173,418.7374482,,360,625.1146446,814.9772535,869.8533289,1015.287614,407.7734923,408.9730265,409.7280436,405.6990983,92,10,14,25,1,[],[],[],1
23,8300,5121,3179,2560,1792,249,768,5121,3463,2493,973,729,464,187,570,452,166,313,198,100,0,0,0,1851,1379,520,1371,485.4368425,,360,677.0018522,856.8287488,881.5709826,1020.213834,484.2494433,484.8844921,484.4891477,0,80,24,28,13,0,[],[],[],1
24,8300,4996,3304,2498,1749,409,749,,3233,2891,671,580,519,118,618,580,135,368,303,78,1,4,0,1666,1485,340,1505,489.7024609,,360,677.0673977,852.1424629,893.3240392,,487.6367359,488.333988,488.536223,453.9428757,78,27,25,15,1,[],[],[],303
25,8300,5123,3177,2562,1793,366,768,5123,2625,2349,885,388,352,118,472,406,164,553,508,199,8,7,2,1204,1076,402,2441,462.5148354,,360,646.1365269,822.4731115,858.7017935,1035.775624,456.7783772,456.865021,1040.135548,432.2973339,80,21,18,26,1,[],[],[],1
26,8300,5949,2351,2974,2082,392,892,5949,3800,2743,739,381,275,72,229,172,57,616,410,106,20,10,3,2554,1876,501,1018,396.7219022,,360,599.6751108,789.3582033,828.6385319,1050.292811,403.0795066,1053.425981,403.8145135,389.0979566,93,10,15,23,1,[],[],[],1
27,8300,5451,2849,2726,1908,551,818,,2367,2500,571,743,726,171,92,109,18,427,446,115,0,1,1,1105,1218,266,2862,492.8522114,,360,705.7293996,896.088989,951.340319,,,483.6139739,483.4524767,355.3480896,85,,33,20,1,[],[],[],162
28,8300,5834,2466,2917,2042,604,875,5834,2973,3107,417,512,563,72,118,143,27,481,503,47,0,0,0,1862,1898,271,1803,422.8021738,,360,628.5402582,815.0610216,875.7569548,968.5524959,417.179338,417.5152658,418.1838299,0,91,6,23,21,0,[],[],[],1
29,8300,5831,2469,2916,2041,281,875,5831,3198,2542,930,218,168,56,426,337,115,535,431,163,7,10,3,2012,1596,593,1630,382.0946366,,360,581.5741241,749.9622421,777.9034192,1003.632864,384.4489056,1006.670438,383.6797603,366.3721571,91,18,9,23,1,[],[],[],1
