,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
16,8300,5830,2470,2915,2040,422,874,5830.0,3534,2795,680,756,655,142,0,0,0,455,368,82,6,3,3,2317,1769,453,1291,379.63507737791645,,360.0,580.4990235428695,749.559470953294,792.3904411316892,1037.967405197811,0.0,385.4864986263297,386.7735347218454,365.1028315905349,91,0.0,32.0,19.0,1,[],[],[],1
17,8300,5300,3000,2650,1855,593,795,5300.0,1922,1641,665,481,383,152,278,241,103,597,550,208,0,7,0,566,460,202,4072,461.3269525177221,,360.0,649.5985328676772,828.215664909221,887.9417532980846,1015.5128193554065,431.1521722886881,432.26358869455464,432.51576077177424,384.6458362239384,83,13.0,21.0,28.0,1,[],[],[],1
18,8300,4981,3319,2490,1743,495,747,,3222,2264,594,638,459,127,490,376,84,604,401,129,6,4,1,1484,1024,253,2220,524.2737319822799,,360.0,732.8718574001213,908.4430659753273,958.095795169207,,,521.0336532795591,520.2958922126815,481.7444265883817,78,,25.0,23.0,1,[],[],[],169
19,8300,4359,3941,2180,1526,417,654,4359.0,3148,2711,609,521,451,93,822,720,184,566,482,95,4,2,1,1235,1056,236,1832,628.4173069524826,,360.0,852.0580175399338,1003.9633075478624,1045.556189691894,1069.3375765258695,621.7974839346414,620.3187160671587,620.587319847818,470.7612313011108,69,35.0,22.0,23.0,1,[],[],[],1
20,8300,5512,2788,2756,1929,572,827,5512.0,3154,2393,465,587,452,87,311,238,44,560,427,79,3,0,0,1693,1276,255,2288,445.82708659362316,,360.0,640.4575023473315,822.9690823417972,879.3598485313453,1021.2922006530343,435.4723918995924,436.40346142184353,435.4790929264687,257.34584832859866,86,12.0,23.0,22.0,1,[],[],[],1
21,8300,5491,2809,2746,1922,288,824,5491.0,3714,2632,882,667,481,169,259,203,66,479,353,110,13,7,2,2296,1588,535,1072,443.20823113707183,,360.0,635.2766896297206,806.5120173115321,835.6803054915592,1032.4699136194356,1037.8333226391753,452.3232537234471,452.1327773384244,361.1980509264022,86,11.0,27.0,19.0,1,[],[],[],1
22,8300,5933,2367,2966,2077,553,890,5933.0,2701,2916,510,277,356,43,199,238,30,575,539,100,5,5,0,1645,1778,337,2173,416.76375581484433,,360.0,625.1801233451712,817.6682467974916,873.3628207356529,1016.0214412478016,405.7323822273224,406.7580788799931,407.77328500026204,397.69965535072754,92,10.0,14.0,25.0,1,[],[],[],1
23,8300,5121,3179,2560,1792,249,768,5121.0,3463,2493,973,729,464,187,570,452,166,313,198,100,0,0,0,1851,1379,520,1371,485.4879364464353,,360.0,675.1539019183562,854.9463208306337,879.5148537385634,1022.1031587462744,484.3829470737327,485.1324471084954,484.1106658538198,0.0,80,24.0,28.0,13.0,0,[],[],[],1
24,8300,4996,3304,2498,1749,409,749,,3233,2891,671,580,519,118,618,580,135,368,303,78,1,4,0,1666,1485,340,1505,488.73651000423195,,360.0,673.9802647169912,847.9262698991478,889.3576420055541,,486.4318379806433,487.2649490097432,487.471093584163,482.299997907172,78,27.0,25.0,15.0,1,[],[],[],303
25,8300,5123,3177,2562,1793,366,768,5123.0,2625,2349,885,388,352,118,472,406,164,553,508,199,8,7,2,1204,1076,402,2441,479.3599363330076,,360.0,663.2280441782115,836.5593146675268,873.3873038211752,1032.8571954094384,1037.0169830586105,473.9413642694968,472.680199615182,402.60591984282286,80,21.0,18.0,26.0,1,[],[],[],1
26,8300,5949,2351,2974,2082,392,892,5949.0,3800,2743,739,381,275,72,229,172,57,616,410,106,20,10,3,2554,1876,501,1018,397.77883287991375,,360.0,601.806074688307,784.1461585346706,822.8427894300096,1056.1435173152968,400.53462283871613,1058.8778346371532,401.1553978726752,392.7531308731548,93,10.0,15.0,23.0,1,[],[],[],1
27,8300,5451,2849,2726,1908,551,818,,2367,2500,571,743,726,171,92,109,18,427,446,115,0,1,1,1105,1218,266,2862,497.88237463111,,360.0,703.9242309525556,894.1308720348609,949.2456147059147,,487.56422583330743,,488.56727754774005,351.999910027156,85,5.0,,20.0,1,[],[],[],162
28,8300,5834,2466,2917,2042,604,875,5834.0,2973,3107,417,512,563,72,118,143,27,481,503,47,0,0,0,1862,1898,271,1803,425.84488417465553,,360.0,631.3988869405375,819.2329120152654,879.2677227073887,965.4397380914064,415.7352156880826,421.35527885101067,420.3360246746504,0.0,91,6.0,23.0,21.0,0,[],[],[],1
29,8300,5831,2469,2916,2041,281,875,5831.0,3198,2542,930,218,168,56,426,337,115,535,431,163,7,10,3,2012,1596,593,1630,380.048794006237,,360.0,581.0470387036729,753.4940149279897,781.6878562695481,1004.760371210052,1009.9608096098284,378.8022457368252,375.31237196083026,373.531758580155,91,18.0,9.0,23.0,1,[],[],[],1
