,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3
12,10902,6219,4683,3417.0,2392.0,651.0,1025.0,0,4003,2987,1020,641,477,172,728,534,164,989,709,240,18,9,2,1627,1258,442,2892,673.427291026524,1348.5012905208262,1034.758243407512,1293.9582434075664,1413.9582434075812,,478.4272910265181,478.4272910265181,478.0968856211127,439.07657862470245,138.0,21,33,29,1,[],[],[]
13,10902,7446,3456,3723.0,2606.0,446.0,1117.0,0,5040,3604,1077,913,659,192,110,97,31,762,503,181,3,3,2,3252,2342,671,1181,512.361429813898,1213.7528031296329,884.4352393377046,1164.8923821949159,1278.292382194926,,441.8208892733553,444.8087271111932,444.7337271111932,440.67967305713904,151.0,5,36,29,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF7C24FD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF7C27E10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF7C27790>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF7C27E50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF7C24490>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF7C27750>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF7C265D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF7C27050>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF7C24E50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF7D91F50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF7D91610>]"
14,10902,7472,3430,3736.0,2615.0,978.0,1121.0,0,4468,3510,254,634,482,29,724,568,47,521,382,34,5,3,1,2584,2075,143,2670,586.80608286835,1274.5072298241594,951.8513209636372,1261.5370352493853,1278.292382194926,,435.00602568861694,435.0060256886179,435.5898666521293,406.7459477332101,151.0,27,23,19,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF89AE690>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF89AC1D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF8993350>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF8993E10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF8178E50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF8990D90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF81A3310>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF8714990>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF86C2090>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF8305050>]"
15,10902,6620,4282,3310.0,2317.0,605.0,993.0,0,4598,4266,670,817,770,99,316,272,44,759,738,118,165,163,21,2541,2323,388,1368,584.2338883291693,1195.924780336686,911.8219835673178,1166.5648407101871,1276.9648407102009,,514.1343183045973,512.918102088381,513.8039128991918,513.8039128991918,134.0,13,34,33,7,[],[],[]
16,10902,7490,3412,3745.0,2622.0,688.0,1124.0,0,4072,3525,752,597,575,122,363,302,77,673,573,115,5,7,3,2434,2068,435,2553,574.8814676188923,1286.347838577371,942.4695628570411,1251.2124199999246,1355.8124199999402,,435.013416150553,435.013416150553,435.013416150553,435.0251408375582,151.0,15,26,28,1,[],[],[]
17,10902,7919,2983,3960.0,2772.0,397.0,1188.0,0,3684,2825,1255,85,78,32,425,298,122,908,720,308,0,4,3,2266,1725,790,3138,569.7389212786054,1339.0747962617336,956.9270165167542,1282.469873659645,1379.069873659654,,385.5852971999765,384.77448638916565,384.77448638916565,338.558270172948,160.0,17,4,39,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF99A6B50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF9398D90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF939A710>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF939ADD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF9399ED0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF9398650>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF939BA10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF939B950>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF939A2D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF9398FD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF9398A50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF939BD50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF939B610>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEF9399550>]"
18,10902,7860,3042,3930.0,2751.0,650.0,1179.0,0,3058,2783,941,470,392,139,484,458,153,453,372,120,0,1,0,1651,1560,529,4120,643.4820783443027,1397.879708325662,1056.2130307252955,1351.213030725358,1379.069873659654,,402.16629210350993,401.8554812926991,402.16629210350993,368.51764345486026,159.0,22,21,19,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFA101310>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFA100310>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFA101D50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFA1000D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFA100590>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFA101E10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFA102050>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFA102290>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFA1024D0>]"
19,10902,7425,3477,3712.0,2599.0,498.0,1114.0,0,3351,3156,1138,689,671,254,410,390,131,410,376,137,6,3,0,1836,1716,616,3257,609.1682401641115,1340.4915279506126,969.9277639736788,1279.8991925451505,1390.4991925451618,,414.0686701395362,414.5686701395362,413.6632647341308,325.69029176115515,150.0,19,33,19,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFAAF92D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFAAF8050>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFAC601D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFAC60590>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFAC607D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFAC60A10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFAC60C50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFAC60E90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFAC61150>]"
20,10902,7693,3209,3846.0,2693.0,756.0,1154.0,0,3297,3103,727,351,344,83,772,653,163,382,369,82,4,5,1,1788,1732,398,3775,647.8473190750109,1376.4174400959757,1052.178271456003,1341.378271456064,1390.4991925451618,,435.0031544558329,435.0031544558338,435.00315445583243,395.43558688827176,155.0,32,16,17,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFB7B04D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFB7B0710>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFB7B0B10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFB7B0410>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFB7B08D0>]"
21,10902,6608,4294,3304.0,2313.0,553.0,991.0,0,4300,3316,851,652,481,114,349,317,60,616,413,105,582,471,134,2101,1634,438,2435,627.5025156592299,1376.4174400959757,949.6906108973653,1208.8334680402577,1390.4991925451618,,435.0031544558329,498.3941618508723,498.7995672562777,498.3941618508723,134.0,32,25,23,24,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFB46D010>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFC031410>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFB948C90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFC030D10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFB0A30D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFC033A90>]"
22,10902,7504,3398,3752.0,2626.0,869.0,1126.0,0,3720,2784,537,1083,848,181,675,502,98,0,0,0,7,3,1,1955,1431,257,3861,655.9785774824838,1376.4174400959757,1050.909529863475,1333.3095298635346,1390.4991925451618,,1336.7181909476178,1339.4810287854557,498.7995672562777,435.3812801851782,152.0,26,43,23,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFC4E0390>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFCE03410>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFC17C110>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFCDEDB50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFBB0FC50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFCDEF2D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFCDEF250>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFCDEE050>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFCDED2D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFCDEF7D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFCDEC210>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFCDEE810>]"
23,10902,7509,3393,3754.0,2628.0,645.0,1126.0,0,3288,2875,913,681,537,177,365,333,107,537,506,146,2,1,1,1703,1498,482,3826,669.7634222313484,1416.9467698818212,1064.894374612343,1347.4943746124027,1390.4991925451618,,460.5742330421529,1350.865688800738,463.41207087999084,357.3911249340423,152.0,17,28,24,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFD91C8D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFD91DB90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFDA29C90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFDA53CD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFD5D0550>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFD5D24D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFD70CC10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFD70ED50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFD70C290>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFD70D290>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFD70DA10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFD70EA90>]"
24,10902,6662,4240,3331.0,2332.0,391.0,999.0,0,3880,3650,1183,543,493,169,599,549,167,755,721,237,2,3,2,1981,1884,608,2189,622.8419861910978,1416.9467698818212,948.0872242863775,1208.7729385721254,1390.4991925451618,,512.2018756259839,510.9856594097677,512.6072810313893,441.6613350854413,134.0,27,25,35,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFE433510>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFE4328D0>]"
25,10902,7236,3666,3618.0,2533.0,670.0,1085.0,0,2899,2535,950,538,474,180,586,493,167,542,478,185,9,11,3,1224,1079,415,4518,685.5739763227527,1401.9957491822456,1067.1049287037476,1340.3049287038052,1390.4991925451618,,435.01494683870817,435.0149468387082,435.0149468387083,435.9879198116849,146.0,25,24,25,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFED74210>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFEAFD250>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFEE3CFD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFF0C72D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFF0C70D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFF0C64D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFF0C7A90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFF0C49D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFF0C7B10>]"
26,10902,7523,3379,3762.0,2633.0,472.0,1128.0,0,4124,2998,1114,565,429,153,414,281,116,697,524,186,9,2,3,2439,1762,656,2666,564.3318747855133,1401.9957491822456,934.3771128808075,1223.462827166544,1390.4991925451618,,405.0883858420202,405.0883858420202,405.0133858420202,401.36473719337147,152.0,17,23,29,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFFB2B9D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFFB28490>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFFB2BAD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FEFFB28410>]"
27,10902,6720,4182,3360.0,2352.0,692.0,1008.0,0,4494,2636,699,382,188,53,734,429,110,1279,753,218,18,16,2,2081,1250,316,3073,655.1362822700321,1306.4455550893606,979.6672346510172,1265.8672346510677,1376.0672346510835,,493.37952551327044,495.0011471348921,494.1903363240813,460.1362822700262,137.0,26,13,45,1,[],[],[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE818E8C50>]
28,10902,6897,4005,3448.0,2414.0,497.0,1035.0,0,4895,3192,932,731,470,125,1109,705,205,365,229,63,1,1,1,2689,1787,538,1883,614.5860282220877,1280.9224592267403,951.259837745941,1220.5169806031176,1331.116980603129,,516.8438906299473,517.2492960353527,516.4384852245419,340.4324041434561,139.0,41,27,14,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82685610>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE826851D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82684690>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82685CD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82685F10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82686150>]"
29,10902,7815,3087,3908.0,2735.0,790.0,1172.0,0,3325,3405,699,299,300,55,574,584,137,476,534,124,3,0,1,1973,1987,382,3473,682.1375231323382,1433.6119344389585,1092.6684755133397,1386.0684755134018,1331.116980603129,,1389.4583103603331,494.02941502422436,494.4348204296298,162.1375231323241,158.0,26,14,23,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82AB4390>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82AB4CD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82AB4690>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82AB7B90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82AB6250>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82A20AD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE827E93D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82A21FD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83155210>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE830A6F10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83140550>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83140910>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83142110>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82EC1210>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82EC05D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE82EC07D0>]"
